Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
192,Jean-Philippe Gbamin,CIV,MF,Dunkerque,28-105,1995,0.6,0.00,0.00,0.00,0.00,1.67,0.00,0.00,1.67,1.67,0.00,0.00,0.00,5.00,1.67,1.67,50.0,https://fbref.com/en/players/6bd603db/Jean-Philippe-Gbamin,6bd603db,Ligue 2
193,Garland Gbelle,FRA,MF,Quevilly-Rouen,31-023,1992,8.2,0.12,0.00,0.00,0.73,1.10,0.00,1.71,1.10,1.46,0.00,0.00,0.00,5.49,1.71,1.10,60.9,https://fbref.com/en/players/b1654193/Garland-Gbelle,b1654193,Ligue 2
194,Ambroise Gboho,FRA,FW,US Concarneau,29-155,1994,3.0,0.00,0.00,0.00,4.00,2.00,0.67,0.00,0.00,0.33,0.33,0.00,0.00,1.67,1.67,3.33,33.3,https://fbref.com/en/players/ff76d9d9/Ambroise-Gboho,ff76d9d9,Ligue 2
195,Jérémy Gélin,FRA,MF,Amiens,26-259,1997,14.7,0.07,0.00,0.00,0.95,0.54,0.00,0.82,1.36,0.88,0.00,0.00,0.00,6.39,1.29,0.82,61.3,https://fbref.com/en/players/4c700f46/Jeremy-Gelin,4c700f46,Ligue 2
196,Owen Géne,FRA,MF,Amiens,20-295,2003,7.1,0.28,0.00,0.00,1.69,0.14,0.00,0.14,1.55,2.25,0.00,0.00,0.00,7.18,0.99,1.27,43.8,https://fbref.com/en/players/bfff2337/Owen-Gene,bfff2337,Ligue 2
197,Mayron George,CRC,"FW,MF",Pau FC,30-077,1993,2.4,0.00,0.00,0.00,1.25,1.25,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.42,2.08,2.08,50.0,https://fbref.com/en/players/cc926a12/Mayron-George,cc926a12,Ligue 2
198,Alec Georgen,FRA,DF,US Concarneau,25-113,1998,10.3,0.00,0.00,0.00,0.87,1.55,0.10,2.62,2.04,2.33,0.10,0.00,0.10,6.60,1.36,1.26,51.9,https://fbref.com/en/players/99295490/Alec-Georgen,99295490,Ligue 2
199,Rayan Ghrieb,FRA,"FW,MF",Dunkerque,24-262,1999,7.7,0.39,0.00,0.00,2.34,1.43,0.13,4.55,0.39,0.39,0.13,0.00,0.00,5.32,0.39,2.08,15.8,https://fbref.com/en/players/74ea20a8/Rayan-Ghrieb,74ea20a8,Ligue 2
200,Armand Gnanduillet,CIV,FW,Dunkerque,32-039,1991,8.3,0.00,0.00,0.00,2.17,1.20,1.45,0.48,0.12,0.48,0.00,0.00,0.00,1.81,4.34,3.37,56.3,https://fbref.com/en/players/bda099d0/Armand-Gnanduillet,bda099d0,Ligue 2
201,Donacien Gomis,FRA,DF,Guingamp,29-062,1994,17.0,0.29,0.00,0.00,1.41,1.47,0.00,0.06,1.41,1.00,0.00,0.00,0.00,5.76,3.88,2.06,65.3,https://fbref.com/en/players/f9c4b0aa/Donacien-Gomis,f9c4b0aa,Ligue 2
202,Tidiam Gomis,FRA,"MF,FW",Caen,17-153,2006,0.9,0.00,0.00,0.00,1.11,3.33,0.00,3.33,0.00,0.00,0.00,0.00,0.00,11.1,3.33,2.22,60.0,https://fbref.com/en/players/64c705d7/Tidiam-Gomis,64c705d7,Ligue 2
203,Anthony Gonçalves,FRA,"DF,MF",Stade Laval,37-308,1986,7.6,0.26,0.00,0.00,1.05,0.26,0.00,8.55,1.45,1.58,0.00,0.00,0.00,6.84,0.26,0.26,50.0,https://fbref.com/en/players/c27dfb82/Anthony-Goncalves,c27dfb82,Ligue 2
204,Jonathan Goncalvés,FRA,"MF,DF",Annecy,34-348,1989,1.9,0.00,0.00,0.00,2.63,0.53,0.00,0.00,1.05,0.00,0.00,0.00,0.00,4.74,3.16,2.63,54.5,https://fbref.com/en/players/50245085/Jonathan-Goncalves,50245085,Ligue 2
205,Alimani Gory,MLI,"FW,MF",Paris FC,27-131,1996,13.5,0.15,0.00,0.00,0.89,0.96,0.22,2.96,0.52,0.59,0.00,0.00,0.00,4.07,0.44,0.89,33.3,https://fbref.com/en/players/a2f8e467/Alimani-Gory,a2f8e467,Ligue 2
206,Etienne Green,ENG,GK,Saint-Étienne,23-173,2000,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,https://fbref.com/en/players/667b65da/Etienne-Green,667b65da,Ligue 2
207,Noah Guede-Nadje,FRA,FW,Angers,20-057,2003,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,https://fbref.com/en/players/94b442c0/Noah-Guede-Nadje,94b442c0,Ligue 2
208,Loup Gueho,FRA,"DF,MF",Bastia,19-229,2004,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,https://fbref.com/en/players/d985d170/Loup-Gueho,d985d170,Ligue 2
209,Moussa Guel,CIV,"MF,FW",Dunkerque,24-199,1999,1.2,0.00,0.00,0.00,1.67,2.50,0.83,1.67,0.83,0.00,0.00,0.00,0.00,5.83,3.33,1.67,66.7,https://fbref.com/en/players/0dce2e1d/Moussa-Guel,0dce2e1d,Ligue 2
210,Lamine Gueye,SEN,"MF,DF",Paris FC,25-301,1998,0.6,0.00,0.00,0.00,1.67,1.67,0.00,8.33,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/9d5dcc23/Lamine-Gueye,9d5dcc23,Ligue 2
211,Baptiste Guillaume,BEL,FW,Guingamp,28-206,1995,15.3,0.26,0.00,0.00,1.96,1.90,0.39,0.07,0.20,0.39,0.00,0.00,0.00,2.61,7.78,4.31,64.3,https://fbref.com/en/players/9453d2f4/Baptiste-Guillaume,9453d2f4,Ligue 2
212,Régis Gurtner,FRA,GK,Amiens,37-031,1986,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.12,0.00,100.0,https://fbref.com/en/players/bc270726/Regis-Gurtner,bc270726,Ligue 2
213,Giovanni Haag,FRA,MF,Rodez Aveyron,23-223,2000,12.9,0.54,0.00,0.00,2.40,2.33,0.00,1.16,1.09,1.47,0.00,0.00,0.00,8.76,2.64,1.40,65.4,https://fbref.com/en/players/2160a930/Giovanni-Haag,2160a930,Ligue 2
214,Mohamed Hafid,MAR,MF,Caen,19-038,2004,0.8,0.00,0.00,0.00,1.25,1.25,0.00,1.25,2.50,0.00,0.00,0.00,0.00,5.00,0.00,2.50,0.0,https://fbref.com/en/players/0debb01e/Mohamed-Hafid,0debb01e,Ligue 2
215,Ilyes Hamache,FRA,FW,Valenciennes,20-331,2003,8.7,0.11,0.00,0.00,0.46,0.92,0.11,0.80,0.92,0.69,0.00,0.00,0.00,5.40,0.23,0.69,25.0,https://fbref.com/en/players/c6a32d8a/Ilyes-Hamache,c6a32d8a,Ligue 2
216,Mathis Hamdi,FRA,DF,Troyes,20-082,2003,1.9,0.00,0.00,0.00,1.58,0.53,0.53,2.63,2.11,2.63,0.00,0.00,0.00,8.42,1.58,2.11,42.9,https://fbref.com/en/players/a94571f6/Mathis-Hamdi,a94571f6,Ligue 2
217,Ben Hamed Touré,CIV,FW,Ajaccio,20-140,2003,4.7,0.43,0.21,0.21,5.74,2.98,0.64,0.85,0.21,0.64,0.21,0.00,0.00,4.04,2.13,3.83,35.7,https://fbref.com/en/players/c7eebddf/Ben-Hamed-Toure,c7eebddf,Ligue 2
218,Pierre-Yves Hamel,FRA,"FW,MF",Paris FC,29-339,1994,13.0,0.23,0.00,0.00,2.31,0.46,0.69,0.38,0.46,0.62,0.08,0.00,0.00,1.69,3.38,3.54,48.9,https://fbref.com/en/players/a99da9ec/Pierre-Yves-Hamel,a99da9ec,Ligue 2
219,Florent Hanin,ALG,DF,Angers,33-338,1990,3.6,0.00,0.00,0.00,1.67,0.83,0.00,3.61,0.83,1.39,0.00,0.00,0.28,6.94,0.56,1.39,28.6,https://fbref.com/en/players/6bfb4303/Florent-Hanin,6bfb4303,Ligue 2
220,Yassine Haouari,FRA,FW,Valenciennes,20-329,2003,1.6,0.00,0.00,0.00,1.88,1.25,0.00,0.00,0.63,0.63,0.00,0.00,0.00,1.25,3.75,3.75,50.0,https://fbref.com/en/players/9c4dc4e7/Yassine-Haouari,9c4dc4e7,Ligue 2
221,Maxime Hautbois,FRA,GK,Stade Laval,33-005,1991,2.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.0,https://fbref.com/en/players/d3e043b1/Maxime-Hautbois,d3e043b1,Ligue 2
222,Gauthier Hein,FRA,"MF,FW",Auxerre,27-154,1996,18.1,0.06,0.00,0.00,0.99,1.16,0.11,5.58,0.17,0.39,0.06,0.00,0.00,4.53,0.17,0.50,25.0,https://fbref.com/en/players/563fcd6b/Gauthier-Hein,563fcd6b,Ligue 2
223,Valentin Henry,FRA,DF,Caen,30-112,1993,15.4,0.39,0.00,0.00,0.97,0.84,0.06,4.16,0.65,1.10,0.00,0.00,0.00,6.95,0.58,0.71,45.0,https://fbref.com/en/players/715c701d/Valentin-Henry,715c701d,Ligue 2
224,Andreas Hountondji,BEN,"FW,MF",Rodez Aveyron,21-181,2002,12.0,0.00,0.00,0.00,0.25,0.58,0.33,2.08,0.25,0.25,0.00,0.00,0.00,2.00,0.92,3.50,20.8,https://fbref.com/en/players/02953b59/Andreas-Hountondji,02953b59,Ligue 2
225,Cédric Hountondji,BEN,DF,Angers,29-354,1994,16.0,0.19,0.00,0.00,0.56,0.44,0.00,0.00,1.69,0.63,0.00,0.00,0.00,4.31,2.19,1.31,62.5,https://fbref.com/en/players/00891164/Cedric-Hountondji,00891164,Ligue 2
226,Adrien Hunou,FRA,"FW,MF",Angers,29-354,1994,1.7,0.00,0.00,0.00,0.00,2.35,0.00,1.76,1.18,0.59,0.00,0.00,0.00,5.88,2.35,2.94,44.4,https://fbref.com/en/players/d14229f3/Adrien-Hunou,d14229f3,Ligue 2
227,Pape Ibnou Bâ,MTN,"FW,MF",US Concarneau,31-003,1993,13.2,0.00,0.00,0.00,0.68,1.14,0.38,0.30,0.08,0.30,0.08,0.00,0.00,2.42,2.05,2.12,49.1,https://fbref.com/en/players/429b8c9b/Pape-Ibnou-Ba,429b8c9b,Ligue 2
228,Mounaim El Idrissy,FRA,"FW,MF",Ajaccio,24-332,1999,1.0,0.00,0.00,0.00,4.00,2.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,2.00,1.00,16.0,5.9,https://fbref.com/en/players/fb0ee44e/Mounaim-El-Idrissy,fb0ee44e,Ligue 2
229,Jonathan Iglesias,URU,MF,Guingamp,35-022,1988,3.6,0.28,0.00,0.00,0.83,0.56,0.00,1.39,0.56,2.50,0.00,0.00,0.00,7.78,0.28,0.28,50.0,https://fbref.com/en/players/639ca1cf/Jonathan-Iglesias,639ca1cf,Ligue 2
230,Danylo Ihnatenko,UKR,MF,Bordeaux,26-301,1997,13.2,0.23,0.00,0.00,1.36,0.91,0.00,0.08,2.12,1.59,0.00,0.00,0.00,7.27,3.41,1.59,68.2,https://fbref.com/en/players/65bbfba3/Danylo-Ihnatenko,65bbfba3,Ligue 2
231,Yvan Ikia Dimi,FRA,MF,Amiens,19-104,2004,3.0,0.33,0.00,0.00,2.33,0.67,0.00,3.33,0.33,1.33,0.00,0.00,0.00,3.67,0.67,1.67,28.6,https://fbref.com/en/players/5e6a80f1/Yvan-Ikia-Dimi,5e6a80f1,Ligue 2
232,Luka Ilić,SRB,"MF,FW",Troyes,24-190,1999,13.0,0.00,0.08,0.00,0.62,0.77,0.15,2.23,0.38,0.69,0.00,0.08,0.00,4.46,0.92,1.46,38.7,https://fbref.com/en/players/7bbcff4d/Luka-Ilic,7bbcff4d,Ligue 2
233,Alain Ipiélé,CGO,"FW,MF",Dunkerque,26-141,1997,5.0,0.00,0.00,0.00,0.60,0.80,0.60,3.80,0.80,0.00,0.20,0.00,0.00,4.20,1.20,0.60,66.7,https://fbref.com/en/players/6e7a997e/Alain-Ipiele,6e7a997e,Ligue 2
234,Baptiste Isola,FRA,MF,Grenoble,22-336,2001,0.9,0.00,0.00,0.00,0.00,0.00,0.00,1.11,1.11,1.11,0.00,0.00,0.00,5.56,1.11,3.33,25.0,https://fbref.com/en/players/5941d660/Baptiste-Isola,5941d660,Ligue 2
235,Ayoub Jabbari,MAR,"FW,MF",Paris FC,23-343,2000,0.5,2.00,0.00,0.00,6.00,6.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,10.0,10.0,12.0,45.5,https://fbref.com/en/players/062c4d41/Ayoub-Jabbari,062c4d41,Ligue 2
236,Tim Jabol,FRA,MF,Ajaccio,24-033,1999,16.9,0.12,0.00,0.00,2.19,1.83,0.06,0.30,1.42,1.48,0.06,0.00,0.00,8.52,1.54,1.60,49.1,https://fbref.com/en/players/1f62900e/Tim-Jabol,1f62900e,Ligue 2
237,Valentin Jacob,FRA,"FW,MF",Ajaccio,29-207,1994,8.1,0.12,0.00,0.00,0.86,2.72,0.25,2.10,1.36,1.85,0.00,0.00,0.00,5.68,1.48,2.59,36.4,https://fbref.com/en/players/0d7d4c51/Valentin-Jacob,0d7d4c51,Ligue 2
238,Jocelyn Janneh,SLE,"MF,DF",Bastia,21-033,2002,12.2,0.08,0.00,0.00,1.80,0.57,0.00,0.16,2.46,3.61,0.00,0.00,0.00,9.26,1.07,1.23,46.4,https://fbref.com/en/players/0b79b8fa/Jocelyn-Janneh,0b79b8fa,Ligue 2
239,Guillaume Jannez,FRA,DF,US Concarneau,34-323,1989,15.0,0.00,0.00,0.00,0.60,0.53,0.00,0.07,1.40,1.13,0.00,0.00,0.07,6.00,2.33,1.47,61.4,https://fbref.com/en/players/8042a9ae/Guillaume-Jannez,8042a9ae,Ligue 2
240,Gaby Jean,FRA,DF,Annecy,23-323,2000,19.0,0.05,0.00,0.00,0.32,0.53,0.00,0.11,0.84,0.42,0.00,0.00,0.00,7.79,3.32,1.42,70.0,https://fbref.com/en/players/5f130a19/Gaby-Jean,5f130a19,Ligue 2
241,Jekob Jeno,NCL,"MF,FW",Grenoble,23-200,2000,0.3,0.00,0.00,0.00,0.00,3.33,0.00,3.33,10.0,3.33,0.00,0.00,0.00,13.3,0.00,13.3,0.0,https://fbref.com/en/players/5accdfa9/Jekob-Jeno,5accdfa9,Ligue 2
242,Karl-Johan Johnsson,SWE,GK,Bordeaux,33-345,1990,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,,https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson,a56bd2ee,Ligue 2
243,Paul Joly,FRA,DF,Auxerre,23-215,2000,13.1,0.00,0.08,0.00,1.37,1.22,0.08,4.58,2.67,2.67,0.00,0.00,0.00,7.40,0.84,0.61,57.9,https://fbref.com/en/players/5b4bc323/Paul-Joly,5b4bc323,Ligue 2
244,Lenny Joseph,FRA,FW,Grenoble,23-088,2000,16.1,0.00,0.00,0.00,1.43,2.61,0.62,0.87,0.81,1.30,0.00,0.00,0.00,6.27,1.61,1.55,51.0,https://fbref.com/en/players/d1828392/Lenny-Joseph,d1828392,Ligue 2
245,Jubal,BRA,DF,Auxerre,30-132,1993,15.5,0.26,0.00,0.00,0.90,0.65,0.00,0.13,1.03,1.23,0.00,0.00,0.00,5.29,2.52,1.23,67.2,https://fbref.com/en/players/56ae428b/Jubal,56ae428b,Ligue 2
246,Andrew Jung,FRA,FW,Valenciennes,26-092,1997,5.0,0.60,0.00,0.00,4.20,1.60,0.20,0.60,0.40,0.60,0.00,0.00,0.00,2.60,5.40,4.60,54.0,https://fbref.com/en/players/0249b79b/Andrew-Jung,0249b79b,Ligue 2
247,Everson Junior,FRA,"MF,FW",Ajaccio,20-062,2003,1.5,0.00,0.00,0.00,4.67,4.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,2.67,5.33,7.33,42.1,https://fbref.com/en/players/64f06b5a/Everson-Junior,64f06b5a,Ligue 2
248,Mohamed Kaba,FRA,MF,Valenciennes,22-073,2001,1.0,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,8.00,0.00,1.00,0.0,https://fbref.com/en/players/517cfb19/Mohamed-Kaba,517cfb19,Ligue 2
249,Junior Kadile,FRA,"MF,FW",Stade Laval,21-023,2002,9.9,0.30,0.00,0.00,2.83,1.31,0.20,3.13,0.61,0.91,0.00,0.00,0.00,4.65,1.52,2.12,41.7,https://fbref.com/en/players/03b22796/Junior-Kadile,03b22796,Ligue 2
250,Kylian Kaïboué,FRA,"MF,DF",Amiens,25-141,1998,16.3,0.49,0.00,0.00,1.60,1.41,0.00,5.34,1.10,2.15,0.00,0.06,0.00,6.81,1.47,1.29,53.3,https://fbref.com/en/players/e8f9acf4/Kylian-Kaiboue,e8f9acf4,Ligue 2
251,Gaël Kakuta,COD,"MF,FW",Amiens,32-201,1991,15.0,0.20,0.00,0.00,1.07,2.13,0.07,1.60,0.87,1.73,0.00,0.00,0.00,6.67,0.53,1.00,34.8,https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta,5b1bf5e3,Ligue 2
252,Jawed Kalai,FRA,"FW,DF",Valenciennes,23-163,2000,0.8,0.00,0.00,0.00,1.25,2.50,0.00,1.25,0.00,2.50,0.00,0.00,0.00,5.00,0.00,0.00,,https://fbref.com/en/players/9a5de4a7/Jawed-Kalai,9a5de4a7,Ligue 2
253,Justin-Noël Kalumba,FRA,"FW,MF",Angers,19-014,2004,2.1,0.00,0.00,0.00,3.33,1.43,0.00,1.90,0.48,0.48,0.00,0.00,0.00,3.33,0.00,0.48,0.0,https://fbref.com/en/players/32e2163d/Justin-Noel-Kalumba,32e2163d,Ligue 2
254,Bingourou Kamara,SEN,GK,Pau FC,27-079,1996,19.0,0.11,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.05,0.00,0.00,0.00,1.63,0.32,0.00,100.0,https://fbref.com/en/players/3814120d/Bingourou-Kamara,3814120d,Ligue 2
255,Nordine Kandil,FRA,"FW,MF",Annecy,22-069,2001,15.0,0.00,0.00,0.00,0.87,2.13,0.00,8.47,0.33,1.27,0.00,0.00,0.00,5.87,0.33,1.47,18.5,https://fbref.com/en/players/c5908bc4/Nordine-Kandil,c5908bc4,Ligue 2
256,Abdoulaye Kanté,FRA,MF,Troyes,18-183,2005,8.7,0.00,0.00,0.00,1.61,0.69,0.00,0.23,1.95,1.84,0.00,0.00,0.00,8.62,0.80,1.49,35.0,https://fbref.com/en/players/ee799e7f/Abdoulaye-Kante,ee799e7f,Ligue 2
257,Ousmane Kanté,GUI,DF,Pau FC,34-109,1989,9.1,0.44,0.11,0.11,1.43,0.55,0.00,0.11,2.20,1.76,0.00,0.22,0.00,4.95,2.31,1.54,60.0,https://fbref.com/en/players/f7b6d343/Ousmane-Kante,f7b6d343,Ligue 2
258,Ahmed Kashi,ALG,MF,Annecy,35-051,1988,8.5,0.59,0.12,0.12,1.65,0.24,0.00,0.00,0.71,1.88,0.00,0.00,0.00,7.76,0.94,0.82,53.3,https://fbref.com/en/players/0367a469/Ahmed-Kashi,0367a469,Ligue 2
259,Joachim Kayi Sanda,FRA,DF,Valenciennes,17-040,2006,1.5,0.67,0.00,0.00,3.33,0.67,0.00,0.00,4.00,1.33,0.00,0.00,0.00,6.00,2.00,0.00,100.0,https://fbref.com/en/players/e2b2a181/Joachim-Kayi-Sanda,e2b2a181,Ligue 2
260,Ilan Kebbal,ALG,"FW,MF",Paris FC,25-183,1998,17.1,0.06,0.00,0.00,0.53,3.33,0.12,4.80,0.47,0.70,0.12,0.00,0.00,5.73,0.06,0.53,10.0,https://fbref.com/en/players/37d04e90/Ilan-Kebbal,37d04e90,Ligue 2
261,Check Keita,FRA,DF,Bastia,20-281,2003,12.0,0.33,0.00,0.00,1.00,0.67,0.17,0.25,0.58,1.92,0.00,0.00,0.00,5.58,1.50,3.00,33.3,https://fbref.com/en/players/c9f2f83a/Check-Keita,c9f2f83a,Ligue 2
262,Tidiane Keita,GUI,MF,Dunkerque,27-112,1996,9.7,0.10,0.00,0.00,2.27,1.44,0.00,0.10,0.93,1.96,0.00,0.00,0.00,7.42,0.31,0.72,30.0,https://fbref.com/en/players/c23bc0e5/Tidiane-Keita,c23bc0e5,Ligue 2
263,Anthony Khelifa,FRA,DF,Ajaccio,18-110,2005,1.0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.0,https://fbref.com/en/players/3670aa71/Anthony-Khelifa,3670aa71,Ligue 2
264,Fahd El Khoumisti,MAR,FW,US Concarneau,30-221,1993,0.9,0.00,0.00,0.00,0.00,1.11,1.11,0.00,1.11,1.11,0.00,0.00,0.00,3.33,2.22,5.56,28.6,https://fbref.com/en/players/c85418fb/Fahd-El-Khoumisti,c85418fb,Ligue 2
265,David Kjær Kruse,DEN,MF,Valenciennes,21-238,2002,14.7,0.14,0.00,0.00,1.70,1.16,0.00,0.75,0.75,0.95,0.00,0.00,0.00,4.49,0.48,0.68,41.2,https://fbref.com/en/players/b261be76/David-Kjaer-Kruse,b261be76,Ligue 2
266,Anthony Knockaert,FRA,"FW,MF",Valenciennes,32-049,1991,3.1,0.97,0.00,0.00,3.87,3.23,0.32,6.45,0.65,1.29,0.00,0.00,0.00,5.81,0.65,0.00,100.0,https://fbref.com/en/players/6c679c6d/Anthony-Knockaert,6c679c6d,Ligue 2
267,Jonathan Kodjia,CIV,"FW,MF",Annecy,34-078,1989,3.3,0.30,0.00,0.00,3.03,0.91,0.30,0.00,0.30,0.91,0.00,0.00,0.00,0.91,3.94,3.33,54.2,https://fbref.com/en/players/ecf44e09/Jonathan-Kodjia,ecf44e09,Ligue 2
268,Rudy Kohon,FRA,DF,Troyes,19-230,2004,4.3,0.00,0.00,0.00,0.47,0.70,0.00,0.00,1.40,1.16,0.00,0.00,0.00,6.74,0.93,0.93,50.0,https://fbref.com/en/players/9cd28348/Rudy-Kohon,9cd28348,Ligue 2
269,Timothée Kolodziejczak,FRA,DF,Paris FC,32-099,1991,1.9,0.53,0.00,0.00,1.58,0.53,0.00,0.00,0.53,0.53,0.00,0.53,0.00,5.79,1.58,0.53,75.0,https://fbref.com/en/players/ab096c6f/Timothee-Kolodziejczak,ab096c6f,Ligue 2
270,Yoan Koré,FRA,DF,Paris FC,19-053,2004,14.9,0.13,0.00,0.00,1.01,0.67,0.00,0.87,0.27,1.81,0.00,0.00,0.00,4.90,1.01,1.21,45.5,https://fbref.com/en/players/d1d6f42c/Yoan-Kore,d1d6f42c,Ligue 2
271,Rominigue Kouamé,MLI,MF,Troyes,27-022,1996,3.1,0.00,0.32,0.00,0.97,1.61,0.00,0.00,1.94,1.94,0.00,0.00,0.00,9.03,0.97,0.00,100.0,https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,86a2ba20,Ligue 2
272,Xavier Kouassi,CIV,DF,Pau FC,34-011,1989,12.8,0.16,0.00,0.00,1.17,1.02,0.00,0.00,1.72,1.02,0.00,0.08,0.00,6.41,1.17,1.95,37.5,https://fbref.com/en/players/3c743257/Xavier-Kouassi,3c743257,Ligue 2
273,Therence Koudou,FRA,DF,Pau FC,19-026,2004,10.4,0.29,0.00,0.00,1.63,1.25,0.19,3.85,0.77,0.58,0.00,0.00,0.00,7.02,0.48,0.77,38.5,https://fbref.com/en/players/059a83b8/Therence-Koudou,059a83b8,Ligue 2
274,Billy Koumetio,FRA,DF,Dunkerque,21-055,2002,7.2,0.56,0.14,0.14,2.22,0.69,0.28,1.67,2.22,0.42,0.00,0.00,0.00,5.14,2.36,1.39,63.0,https://fbref.com/en/players/866c67e9/Billy-Koumetio,866c67e9,Ligue 2
275,Godson Kyeremeh,FRA,"MF,FW",Caen,23-208,2000,10.1,0.10,0.00,0.00,0.79,2.18,0.30,3.17,0.99,0.50,0.00,0.00,0.00,3.27,0.00,0.89,0.0,https://fbref.com/en/players/d7b19b21/Godson-Kyeremeh,d7b19b21,Ligue 2
276,Achraf Laaziri,MAR,"FW,DF",Dunkerque,20-050,2003,4.0,0.50,0.00,0.00,0.75,2.00,0.75,4.00,0.50,0.75,0.00,0.00,0.00,5.00,0.50,1.00,33.3,https://fbref.com/en/players/aa96518c/Achraf-Laaziri,aa96518c,Ligue 2
277,Rémy Labeau Lascary,GLP,"FW,MF",Stade Laval,20-311,2003,9.8,0.00,0.10,0.00,3.37,1.43,0.41,1.84,0.82,1.43,0.00,0.00,0.00,4.59,0.71,1.43,33.3,https://fbref.com/en/players/c90f380c/Remy-Labeau-Lascary,c90f380c,Ligue 2
278,François Lajugie,FRA,DF,Annecy,27-342,1996,14.1,0.07,0.00,0.00,1.13,1.28,0.00,1.56,0.71,0.50,0.00,0.00,0.00,7.94,2.48,1.13,68.6,https://fbref.com/en/players/480ea446/Francois-Lajugie,480ea446,Ligue 2
279,Mohamed Lamine Diaby,FRA,FW,Paris FC,22-354,2001,6.2,0.48,0.00,0.00,1.94,1.94,1.29,0.16,0.00,0.48,0.00,0.00,0.00,1.77,4.35,2.58,62.8,https://fbref.com/en/players/15e99107/Mohamed-Lamine-Diaby,15e99107,Ligue 2
280,Antoine Larose,FRA,FW,Annecy,30-345,1993,10.8,0.19,0.00,0.00,1.94,0.83,0.46,2.59,0.46,0.93,0.00,0.00,0.00,5.46,1.57,3.43,31.5,https://fbref.com/en/players/81b29b93/Antoine-Larose,81b29b93,Ligue 2
281,Gautier Larsonneur,FRA,GK,Saint-Étienne,26-319,1997,14.0,0.07,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.29,0.14,66.7,https://fbref.com/en/players/b49729cb/Gautier-Larsonneur,b49729cb,Ligue 2
282,Paul Lasne,FRA,MF,Paris FC,34-357,1989,1.1,0.00,0.00,0.00,1.82,0.91,0.00,0.00,2.73,2.73,0.00,0.00,0.00,6.36,0.00,0.00,,https://fbref.com/en/players/542cc80f/Paul-Lasne,542cc80f,Ligue 2
283,Mickaël Le Bihan,FRA,"FW,MF",Caen,33-237,1990,5.2,0.00,0.00,0.00,0.77,1.92,0.19,0.38,0.77,0.58,0.00,0.00,0.00,4.81,1.73,2.12,45.0,https://fbref.com/en/players/d512db65/Mickael-Le-Bihan,d512db65,Ligue 2
284,Antoine Léautey,FRA,"FW,MF",Amiens,27-269,1996,16.7,0.00,0.06,0.00,1.08,1.32,0.54,4.01,0.60,0.42,0.00,0.00,0.00,5.27,0.12,0.24,33.3,https://fbref.com/en/players/f2350250/Antoine-Leautey,f2350250,Ligue 2
285,Tom Lebeau,FRA,MF,US Concarneau,25-169,1998,0.5,4.00,0.00,0.00,4.00,10.0,0.00,0.00,2.00,2.00,0.00,0.00,0.00,12.0,0.00,2.00,0.0,https://fbref.com/en/players/0a6e48eb/Tom-Lebeau,0a6e48eb,Ligue 2
286,Noé Lebreton,FRA,MF,Caen,19-320,2004,2.9,0.34,0.00,0.00,3.45,2.07,0.00,1.03,2.41,3.10,0.00,0.00,0.00,8.28,0.69,1.38,33.3,https://fbref.com/en/players/84d63b2a/Noe-Lebreton,84d63b2a,Ligue 2
